"prob.shore","prob.ship","prob.est","nstops","prob.surv","onshore","onship","containers","shore","shorestopM","shorestopSD","rmshoreS","rmshoreM","rmshoreSD","transferS","transferM","transferSD","rmtransS","rmtransM","rmtransSD","dierouteS","dierouteM","dierouteSD","establishS","establishM","establishSD"
0.3,0,0.5,8,0.5,0,0,100,16,0.24,0.63754579950357,0,0,0,0,0,0,0,0,0,132,1.32,0.679869268479038,6,0.06,0.238683256575942
0.4,0,0.5,8,0.5,0,0,100,21,0.29,0.624338033278431,0,0,0,0,0,0,0,0,0,141,1.41,0.71201804539611,6,0.06,0.238683256575942
0.5,0,0.5,8,0.5,0,0,100,34,0.43,0.685418105828829,0,0,0,0,0,0,0,0,0,119,1.19,0.506423386569624,11,0.11,0.31446603773522
0.6,0,0.5,8,0.5,0,0,100,42,0.53,0.702880077993682,0,0,0,0,0,0,0,0,0,117,1.17,0.472581562625261,17,0.17,0.377525168068637
0.7,0,0.5,8,0.5,0,0,100,34,0.4,0.603022689155527,0,0,0,0,0,0,0,0,0,107,1.07,0.293188669562103,17,0.17,0.377525168068637
0.8,0,0.5,8,0.5,0,0,100,42,0.44,0.53785958138991,0,0,0,0,0,0,0,0,0,106,1.06,0.238683256575942,22,0.22,0.416333199893227
0.9,0,0.5,8,0.5,0,0,100,46,0.47,0.521361853052351,0,0,0,0,0,0,0,0,0,103,1.03,0.171446607997765,15,0.15,0.358870281282637
1,0,0.5,8,0.5,0,0,100,56,0.56,0.498887651569859,0,0,0,0,0,0,0,0,0,100,1,0,24,0.24,0.429234695990928
0,0,0.5,9,0.5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.5,9,0.5,0,0,100,9,0.15,0.519809599951771,0,0,0,0,0,0,0,0,0,150,1.5,0.784959627090219,4,0.04,0.196946385566932
0.2,0,0.5,9,0.5,0,0,100,12,0.13,0.366666666666667,0,0,0,0,0,0,0,0,0,135,1.35,0.641573192719398,4,0.04,0.196946385566932
0.3,0,0.5,9,0.5,0,0,100,26,0.35,0.701729465267237,0,0,0,0,0,0,0,0,0,131,1.31,0.706320670013903,12,0.12,0.32659863237109
0.4,0,0.5,9,0.5,0,0,100,31,0.47,0.834302466771258,0,0,0,0,0,0,0,0,0,123,1.23,0.509604719068583,11,0.11,0.31446603773522
0.5,0,0.5,9,0.5,0,0,100,26,0.35,0.657128740672771,0,0,0,0,0,0,0,0,0,120,1.2,0.492365963917331,14,0.14,0.348735088019777
0.6,0,0.5,9,0.5,0,0,100,38,0.51,0.846800275785682,0,0,0,0,0,0,0,0,0,117,1.17,0.532859638121892,13,0.13,0.337997668989631
0.7,0,0.5,9,0.5,0,0,100,46,0.540000000000001,0.657820091459111,0,0,0,0,0,0,0,0,0,112,1.12,0.408989886516436,19,0.19,0.394277244403662
0.8,0,0.5,9,0.5,0,0,100,46,0.48,0.54085603678359,0,0,0,0,0,0,0,0,0,104,1.04,0.196946385566932,19,0.19,0.394277244403663
0.9,0,0.5,9,0.5,0,0,100,38,0.39,0.510396953855575,0,0,0,0,0,0,0,0,0,105,1.05,0.21904291355759,20,0.2,0.402015126103685
1,0,0.5,9,0.5,0,0,100,50,0.5,0.502518907629606,0,0,0,0,0,0,0,0,0,100,1,0,26,0.26,0.440844002276808
0,0,0.5,10,0.5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.5,10,0.5,0,0,100,13,0.32,0.99371763971198,0,0,0,0,0,0,0,0,0,168,1.68,1.00383104538402,3,0.03,0.171446607997765
0.2,0,0.5,10,0.5,0,0,100,17,0.27,0.679497734887447,0,0,0,0,0,0,0,0,0,148,1.48,0.68872595010166,6,0.06,0.238683256575942
0.3,0,0.5,10,0.5,0,0,100,23,0.4,0.864566219253764,0,0,0,0,0,0,0,0,0,145,1.45,0.845367650579595,9,0.09,0.287623491264661
0.4,0,0.5,10,0.5,0,0,100,27,0.36,0.643852043986392,0,0,0,0,0,0,0,0,0,121,1.21,0.537389875963326,9,0.0900000000000001,0.287623491264662
0.5,0,0.5,10,0.5,0,0,100,30,0.42,0.793661760385991,0,0,0,0,0,0,0,0,0,124,1.24,0.534090371802868,11,0.11,0.31446603773522
0.6,0,0.5,10,0.5,0,0,100,34,0.39,0.601261300530104,0,0,0,0,0,0,0,0,0,112,1.12,0.356186309210063,14,0.14,0.348735088019777
0.7,0,0.5,10,0.5,0,0,100,37,0.43,0.623690547459154,0,0,0,0,0,0,0,0,0,114,1.14,0.402517331328978,18,0.18,0.386122919665369
0.8,0,0.5,10,0.5,0,0,100,51,0.59,0.637149586800145,0,0,0,0,0,0,0,0,0,106,1.06,0.277797979063414,28,0.28,0.451260859854213
0.9,0,0.5,10,0.5,0,0,100,38,0.39,0.510396953855575,0,0,0,0,0,0,0,0,0,102,1.02,0.14070529413629,17,0.17,0.377525168068637
1,0,0.5,10,0.5,0,0,100,39,0.39,0.490207130000197,0,0,0,0,0,0,0,0,0,100,1,0,15,0.15,0.358870281282637
0,0,0.5,1,0.5,0.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.5,1,0.5,0.2,0,100,4,0.04,0.196946385566932,1,0.00999999999999999,0.1,0,0,0,0,0,0,100,1,0,2,0.02,0.14070529413629
0.2,0,0.5,1,0.5,0.2,0,100,9,0.0900000000000001,0.287623491264661,1,0.00999999999999999,0.1,0,0,0,0,0,0,100,1,0,3,0.03,0.171446607997765
0.3,0,0.5,1,0.5,0.2,0,100,16,0.16,0.368452949177471,6,0.06,0.238683256575942,0,0,0,0,0,0,100,1,0,3,0.03,0.171446607997765
0.4,0,0.5,1,0.5,0.2,0,100,18,0.18,0.386122919665369,3,0.03,0.171446607997765,0,0,0,0,0,0,100,1,0,12,0.12,0.32659863237109
0.5,0,0.5,1,0.5,0.2,0,100,27,0.27,0.446196043338474,6,0.06,0.238683256575942,0,0,0,0,0,0,100,1,0,11,0.11,0.31446603773522
0.6,0,0.5,1,0.5,0.2,0,100,33,0.33,0.472581562625261,3,0.03,0.171446607997765,0,0,0,0,0,0,100,1,0,14,0.14,0.348735088019777
0.7,0,0.5,1,0.5,0.2,0,100,30,0.3,0.460566186471838,3,0.03,0.171446607997765,0,0,0,0,0,0,100,1,0,6,0.06,0.238683256575942
0.8,0,0.5,1,0.5,0.2,0,100,44,0.44,0.498887651569859,5,0.0500000000000001,0.21904291355759,0,0,0,0,0,0,100,1,0,9,0.0900000000000001,0.287623491264661
0.9,0,0.5,1,0.5,0.2,0,100,40,0.4,0.492365963917331,3,0.03,0.171446607997765,0,0,0,0,0,0,100,1,0,10,0.1,0.301511344577764
1,0,0.5,1,0.5,0.2,0,100,44,0.44,0.498887651569859,9,0.0900000000000001,0.287623491264661,0,0,0,0,0,0,100,1,0,14,0.14,0.348735088019777
0,0,0.5,2,0.5,0.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.5,2,0.5,0.2,0,100,10,0.13,0.418148878808116,0,0,0,0,0,0,0,0,0,123,1.23,0.422952584681651,2,0.02,0.14070529413629
0.2,0,0.5,2,0.5,0.2,0,100,14,0.18,0.479477830456206,1,0.01,0.1,0,0,0,0,0,0,126,1.26,0.440844002276808,4,0.04,0.196946385566932
0.3,0,0.5,2,0.5,0.2,0,100,23,0.3,0.594588390010563,5,0.05,0.21904291355759,0,0,0,0,0,0,116,1.16,0.368452949177471,5,0.05,0.21904291355759
0.4,0,0.5,2,0.5,0.2,0,100,22,0.25,0.5,4,0.04,0.196946385566932,0,0,0,0,0,0,109,1.09,0.287623491264661,11,0.11,0.31446603773522
0.5,0,0.5,2,0.5,0.2,0,100,35,0.42,0.622474696252585,1,0.01,0.1,0,0,0,0,0,0,113,1.13,0.337997668989631,10,0.1,0.301511344577764
0.6,0,0.5,2,0.5,0.2,0,100,36,0.42,0.60603030227269,7,0.07,0.256432399976243,0,0,0,0,0,0,110,1.1,0.301511344577764,17,0.17,0.377525168068637
0.7,0,0.5,2,0.5,0.2,0,100,35,0.38,0.546430104025994,6,0.06,0.238683256575942,0,0,0,0,0,0,104,1.04,0.196946385566932,7,0.07,0.256432399976243
0.8,0,0.5,2,0.5,0.2,0,100,49,0.53,0.576562435842158,7,0.07,0.256432399976243,0,0,0,0,0,0,109,1.09,0.287623491264661,15,0.15,0.358870281282637
0.9,0,0.5,2,0.5,0.2,0,100,46,0.5,0.577350269189626,8,0.08,0.272659924344291,0,0,0,0,0,0,102,1.02,0.14070529413629,12,0.12,0.32659863237109
1,0,0.5,2,0.5,0.2,0,100,49,0.49,0.502418393795692,10,0.1,0.301511344577763,0,0,0,0,0,0,100,1,0,16,0.16,0.368452949177471
0,0,0.5,3,0.5,0.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.5,3,0.5,0.2,0,100,3,0.03,0.171446607997765,0,0,0,0,0,0,0,0,0,127,1.27,0.446196043338474,2,0.02,0.14070529413629
0.2,0,0.5,3,0.5,0.2,0,100,14,0.23,0.649086382011771,2,0.02,0.14070529413629,0,0,0,0,0,0,134,1.34,0.623123445460711,1,0.01,0.1
0.3,0,0.5,3,0.5,0.2,0,100,19,0.23,0.509604719068583,3,0.03,0.171446607997765,0,0,0,0,0,0,128,1.28,0.569954809479212,8,0.08,0.272659924344291
0.4,0,0.5,3,0.5,0.2,0,100,25,0.35,0.687184270936277,3,0.03,0.171446607997765,0,0,0,0,0,0,128,1.28,0.533333333333333,9,0.09,0.287623491264661
0.5,0,0.5,3,0.5,0.2,0,100,33,0.44,0.715202874375622,3,0.03,0.171446607997765,0,0,0,0,0,0,113,1.13,0.418148878808116,14,0.14,0.348735088019777
0.6,0,0.5,3,0.5,0.2,0,100,39,0.459999999999999,0.642281287696639,4,0.04,0.196946385566932,0,0,0,0,0,0,110,1.1,0.333333333333333,12,0.12,0.32659863237109
0.7,0,0.5,3,0.5,0.2,0,100,35,0.4,0.586032715327688,7,0.07,0.256432399976243,0,0,0,0,0,0,116,1.16,0.394917201397453,5,0.05,0.21904291355759
0.8,0,0.5,3,0.5,0.2,0,100,37,0.419999999999999,0.60603030227269,8,0.08,0.272659924344291,0,0,0,0,0,0,104,1.04,0.196946385566932,13,0.13,0.337997668989631
0.9,0,0.5,3,0.5,0.2,0,100,36,0.37,0.505624925865572,8,0.08,0.272659924344291,0,0,0,0,0,0,104,1.04,0.196946385566932,10,0.1,0.301511344577764
1,0,0.5,3,0.5,0.2,0,100,46,0.459999999999999,0.500908265962033,7,0.07,0.256432399976243,0,0,0,0,0,0,100,1,0,13,0.13,0.337997668989631
0,0,0.5,4,0.5,0.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.5,4,0.5,0.2,0,100,7,0.12,0.498077110577075,3,0.03,0.171446607997765,0,0,0,0,0,0,166,1.66,0.901401826337873,2,0.02,0.14070529413629
0.2,0,0.5,4,0.5,0.2,0,100,21,0.26,0.543464382782842,3,0.03,0.171446607997765,0,0,0,0,0,0,136,1.36,0.627967701672175,9,0.09,0.287623491264661
0.3,0,0.5,4,0.5,0.2,0,100,18,0.23,0.529054808029366,4,0.04,0.196946385566932,0,0,0,0,0,0,140,1.4,0.635641726163728,6,0.06,0.238683256575942
0.4,0,0.5,4,0.5,0.2,0,100,31,0.39,0.649708559371979,2,0.02,0.14070529413629,0,0,0,0,0,0,125,1.25,0.592461054424762,11,0.11,0.31446603773522
0.5,0,0.5,4,0.5,0.2,0,100,34,0.44,0.686375342732467,6,0.06,0.238683256575942,0,0,0,0,0,0,122,1.22,0.462317395019237,11,0.11,0.31446603773522
0.6,0,0.5,4,0.5,0.2,0,100,27,0.34,0.606696635956396,4,0.04,0.196946385566932,0,0,0,0,0,0,116,1.16,0.443129367525598,9,0.0900000000000001,0.287623491264661
0.7,0,0.5,4,0.5,0.2,0,100,40,0.5,0.674199862463242,9,0.09,0.287623491264661,0,0,0,0,0,0,118,1.18,0.45792681696639,11,0.11,0.31446603773522
0.8,0,0.5,4,0.5,0.2,0,100,55,0.62,0.632136029344919,8,0.08,0.272659924344291,0,0,0,0,0,0,106,1.06,0.238683256575942,18,0.18,0.386122919665369
0.9,0,0.5,4,0.5,0.2,0,100,42,0.44,0.53785958138991,11,0.11,0.31446603773522,0,0,0,0,0,0,102,1.02,0.14070529413629,12,0.12,0.32659863237109
1,0,0.5,4,0.5,0.2,0,100,52,0.52,0.502116731568678,4,0.04,0.196946385566932,0,0,0,0,0,0,100,1,0,17,0.17,0.377525168068637
0,0,0.5,5,0.5,0.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.5,5,0.5,0.2,0,100,6,0.08,0.338743966363203,0,0,0,0,0,0,0,0,0,152,1.52,0.731402416559786,1,0.01,0.1
0.2,0,0.5,5,0.5,0.2,0,100,17,0.23,0.565953205047052,3,0.03,0.171446607997765,0,0,0,0,0,0,146,1.46,0.716613810594907,5,0.05,0.21904291355759
0.3,0,0.5,5,0.5,0.2,0,100,27,0.44,0.832666399786453,3,0.03,0.171446607997765,0,0,0,0,0,0,138,1.38,0.647918189124198,9,0.0900000000000001,0.287623491264661
0.4,0,0.5,5,0.5,0.2,0,100,26,0.34,0.68490211643045,7,0.07,0.256432399976243,0,0,0,0,0,0,125,1.25,0.592461054424762,10,0.1,0.301511344577763
0.5,0,0.5,5,0.5,0.2,0,100,35,0.44,0.686375342732467,8,0.08,0.272659924344291,0,0,0,0,0,0,117,1.17,0.450700913168936,4,0.04,0.196946385566932
0.6,0,0.5,5,0.5,0.2,0,100,35,0.44,0.671497647731614,4,0.04,0.196946385566932,0,0,0,0,0,0,114,1.14,0.42687494916219,14,0.14,0.348735088019777
0.7,0,0.5,5,0.5,0.2,0,100,38,0.5,0.758786910639328,10,0.1,0.301511344577764,0,0,0,0,0,0,117,1.17,0.472581562625261,13,0.13,0.337997668989631
0.8,0,0.5,5,0.5,0.2,0,100,46,0.51,0.594503442743895,8,0.08,0.272659924344291,0,0,0,0,0,0,106,1.06,0.238683256575942,16,0.16,0.368452949177471
0.9,0,0.5,5,0.5,0.2,0,100,42,0.42,0.496044963748858,7,0.07,0.256432399976243,0,0,0,0,0,0,103,1.03,0.171446607997765,14,0.14,0.348735088019777
1,0,0.5,5,0.5,0.2,0,100,46,0.459999999999999,0.500908265962033,12,0.12,0.32659863237109,0,0,0,0,0,0,100,1,0,12,0.12,0.32659863237109
0,0,0.5,6,0.5,0.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.5,6,0.5,0.2,0,100,11,0.15,0.457816513022368,2,0.02,0.14070529413629,0,0,0,0,0,0,137,1.37,0.645966506308746,3,0.03,0.171446607997765
0.2,0,0.5,6,0.5,0.2,0,100,12,0.2,0.603022689155527,6,0.06,0.238683256575942,0,0,0,0,0,0,162,1.62,0.885118265224678,1,0.01,0.1
0.3,0,0.5,6,0.5,0.2,0,100,19,0.23,0.509604719068583,2,0.02,0.14070529413629,0,0,0,0,0,0,133,1.33,0.569511575249735,8,0.08,0.272659924344291
