"prob.shore","prob.ship","prob.est","nstops","prob.surv","onshore","onship","containers","shore","shorestopM","shorestopSD","rmshoreS","rmshoreM","rmshoreSD","transferS","transferM","transferSD","rmtransS","rmtransM","rmtransSD","dierouteS","dierouteM","dierouteSD","establishS","establishM","establishSD"
0.5,0.5,0.9,10,0.9,0,0.6,100,40,1.02,0.710384730020617,0,0,0,41,0.41,0.49431107042371,25,0.25,0.435194139889245,104,1.04,0.196946385566932,35,0.35,0.479372485441102
0.5,0.5,0.9,10,0.9,0.2,0.6,100,62,1.23,0.827006284099096,18,0.18,0.386122919665369,26,0.26,0.440844002276808,11,0.11,0.31446603773522,104,1.04,0.242878362539562,41,0.41,0.49431107042371
0.5,0.5,0.9,10,0.9,0.4,0.6,100,58,1.18,0.808790092756714,22,0.22,0.416333199893227,30,0.3,0.460566186471838,12,0.12,0.32659863237109,103,1.03,0.222701503353614,36,0.36,0.482418151324422
0.5,0.5,0.9,10,0.9,0.6,0.6,100,53,1.04,0.6654534415181,31,0.31,0.464823198711732,31,0.31,0.464823198711732,13,0.13,0.337997668989631,104,1.04,0.196946385566932,22,0.22,0.416333199893227
0.5,0.5,0.9,10,0.9,0.8,0.6,100,62,1.12,0.573488351136175,50,0.5,0.502518907629606,29,0.29,0.456048021572069,17,0.17,0.377525168068637,105,1.05,0.297294195005282,12,0.12,0.32659863237109
0.5,0.5,0.9,10,0.9,1,0.6,100,61,1.12,0.655666828426595,61,0.61,0.490207130000197,27,0.27,0.446196043338474,19,0.19,0.394277244403663,106,1.06,0.342893215995531,0,0,0
0.5,0.5,0.9,10,0.9,0,0.8,100,53,1.07,0.685418105828829,0,0,0,33,0.33,0.472581562625261,28,0.28,0.451260859854213,105,1.05,0.261116483933547,47,0.47,0.501613558046592
0.5,0.5,0.9,10,0.9,0.2,0.8,100,52,1.2,0.710669054518701,5,0.05,0.21904291355759,38,0.38,0.487831731214563,30,0.3,0.460566186471838,101,1.01,0.1,39,0.39,0.490207130000197
0.5,0.5,0.9,10,0.9,0.4,0.8,100,60,1.12,0.573488351136175,27,0.27,0.446196043338474,31,0.31,0.464823198711732,21,0.21,0.409360180740332,102,1.02,0.2,31,0.31,0.464823198711732
0.5,0.5,0.9,10,0.9,0.6,0.8,100,53,1.12,0.670895677509559,31,0.31,0.464823198711732,36,0.36,0.482418151324422,26,0.26,0.440844002276808,103,1.03,0.171446607997765,22,0.22,0.416333199893227
0.5,0.5,0.9,10,0.9,0.8,0.8,100,52,0.99,0.577262785248039,44,0.44,0.498887651569859,33,0.33,0.472581562625261,29,0.29,0.456048021572069,104,1.04,0.196946385566932,6,0.06,0.238683256575942
0.5,0.5,0.9,10,0.9,1,0.8,100,60,1.04,0.650097117841836,60,0.6,0.492365963917331,25,0.25,0.435194139889245,22,0.22,0.416333199893227,105,1.05,0.297294195005282,0,0,0
0.5,0.5,0.9,10,0.9,0,1,100,66,1.16,0.646982116125213,0,0,0,23,0.23,0.422952584681651,23,0.23,0.422952584681651,104,1.04,0.242878362539562,63,0.63,0.48523658709391
0.5,0.5,0.9,10,0.9,0.2,1,100,53,1.28,0.805034662657955,12,0.12,0.32659863237109,40,0.4,0.492365963917331,40,0.4,0.492365963917331,103,1.03,0.171446607997765,37,0.37,0.48523658709391
0.5,0.5,0.9,10,0.9,0.4,1,100,55,1.24,0.888989893251341,24,0.24,0.429234695990928,30,0.3,0.460566186471838,30,0.3,0.460566186471838,102,1.02,0.14070529413629,26,0.26,0.440844002276808
0.5,0.5,0.9,10,0.9,0.6,1,100,62,1.11,0.764027076573451,31,0.31,0.464823198711732,22,0.22,0.416333199893227,22,0.22,0.416333199893227,109,1.09,0.320825954263823,28,0.28,0.451260859854213
0.5,0.5,0.9,10,0.9,0.8,1,100,64,1.2,0.765413996382733,48,0.48,0.502116731568678,29,0.29,0.456048021572069,29,0.29,0.456048021572069,100,1,0,16,0.16,0.368452949177471
0.5,0.5,0.9,10,0.9,1,1,100,58,1.02,0.651028711992324,58,0.58,0.496044963748858,26,0.26,0.440844002276808,26,0.26,0.440844002276808,109,1.09,0.404395046378357,0,0,0
