"prob.shore","prob.ship","prob.est","nstops","prob.surv","onshore","onship","containers","shore","shorestopM","shorestopSD","rmshoreS","rmshoreM","rmshoreSD","transferS","transferM","transferSD","rmtransS","rmtransM","rmtransSD","dierouteS","dierouteM","dierouteSD","establishS","establishM","establishSD"
0,0,0.9,5,0.9,0.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.9,5,0.9,0.2,0,100,30,0.830000000000001,1.47062139000059,12,0.12,0.326598632371091,0,0,0,0,0,0,177,1.77,1.24604424585416,15,0.15,0.358870281282637
0.2,0,0.9,5,0.9,0.2,0,100,44,0.82,1.25029289497794,10,0.1,0.301511344577763,0,0,0,0,0,0,192,1.92,1.36832862731262,25,0.25,0.435194139889245
0.3,0,0.9,5,0.9,0.2,0,100,68,1.63,1.61216962788998,12,0.12,0.326598632371091,0,0,0,0,0,0,143,1.43,0.956160250294073,38,0.38,0.487831731214563
0.4,0,0.9,5,0.9,0.2,0,100,69,1.37,1.3,6,0.06,0.238683256575942,0,0,0,0,0,0,124,1.24,0.653197264742181,46,0.46,0.500908265962033
0.5,0,0.9,5,0.9,0.2,0,100,76,1.34,1.17395988780785,19,0.19,0.394277244403662,0,0,0,0,0,0,119,1.19,0.614554121031474,41,0.41,0.49431107042371
0.6,0,0.9,5,0.9,0.2,0,100,78,1.2,0.910100449556437,15,0.15,0.358870281282637,0,0,0,0,0,0,121,1.21,0.624338033278431,50,0.5,0.502518907629606
0.7,0,0.9,5,0.9,0.2,0,100,84,1.12,0.794933451251859,11,0.11,0.31446603773522,0,0,0,0,0,0,110,1.1,0.414387707005374,55,0.55,0.5
0.8,0,0.9,5,0.9,0.2,0,100,87,1,0.55048188256318,16,0.16,0.368452949177471,0,0,0,0,0,0,104,1.04,0.196946385566932,56,0.56,0.498887651569859
0.9,0,0.9,5,0.9,0.2,0,100,86,0.959999999999999,0.490721999515082,8,0.08,0.272659924344291,0,0,0,0,0,0,103,1.03,0.171446607997765,58,0.58,0.496044963748858
1,0,0.9,5,0.9,0.2,0,100,87,0.87,0.337997668989631,18,0.18,0.386122919665369,0,0,0,0,0,0,100,1,0,43,0.43,0.497569851956243
0,0,0.9,6,0.9,0.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.9,6,0.9,0.2,0,100,34,0.839999999999999,1.48201337253199,1,0.01,0.1,0,0,0,0,0,0,172,1.72,1.36389223188712,29,0.29,0.456048021572068
0.2,0,0.9,6,0.9,0.2,0,100,54,1.32,1.56269645229654,7,0.07,0.256432399976243,0,0,0,0,0,0,181,1.81,1.29251926894962,33,0.33,0.472581562625261
0.3,0,0.9,6,0.9,0.2,0,100,63,1.31,1.42626870688606,8,0.08,0.272659924344291,0,0,0,0,0,0,146,1.46,0.947298124865524,39,0.39,0.490207130000197
0.4,0,0.9,6,0.9,0.2,0,100,62,0.919999999999999,0.917616587698916,10,0.1,0.301511344577764,0,0,0,0,0,0,137,1.37,0.70574840281846,37,0.37,0.48523658709391
0.5,0,0.9,6,0.9,0.2,0,100,74,1.25,1.05767994624407,14,0.14,0.348735088019777,0,0,0,0,0,0,127,1.27,0.77661529287757,45,0.45,0.5
0.6,0,0.9,6,0.9,0.2,0,100,75,1.2,1.10096376512636,7,0.07,0.256432399976243,0,0,0,0,0,0,126,1.26,0.760382678775508,50,0.5,0.502518907629606
0.7,0,0.9,6,0.9,0.2,0,100,84,1.21,0.967084549174748,18,0.18,0.38612291966537,0,0,0,0,0,0,121,1.21,0.624338033278431,42,0.42,0.496044963748858
0.8,0,0.9,6,0.9,0.2,0,100,88,0.98,0.470975776254132,10,0.1,0.301511344577763,0,0,0,0,0,0,102,1.02,0.14070529413629,57,0.57,0.497569851956243
0.9,0,0.9,6,0.9,0.2,0,100,93,1.05,0.479372485441103,18,0.18,0.386122919665369,0,0,0,0,0,0,100,1,0,60,0.6,0.492365963917331
1,0,0.9,6,0.9,0.2,0,100,90,0.9,0.301511344577763,18,0.18,0.386122919665369,0,0,0,0,0,0,100,1,0,55,0.55,0.5
0,0,0.9,7,0.9,0.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.9,7,0.9,0.2,0,100,31,0.82,1.43815257475792,6,0.06,0.238683256575942,0,0,0,0,0,0,188,1.88,1.49936013288363,19,0.19,0.394277244403662
0.2,0,0.9,7,0.9,0.2,0,100,54,1.48,1.96165257068646,8,0.08,0.272659924344291,0,0,0,0,0,0,190,1.9,1.63608302869007,32,0.32,0.46882617226215
0.3,0,0.9,7,0.9,0.2,0,100,65,1.7,1.86135608217409,12,0.12,0.326598632371091,0,0,0,0,0,0,150,1.5,1.02985730108887,38,0.38,0.487831731214563
0.4,0,0.9,7,0.9,0.2,0,100,78,1.8,1.63299316185545,10,0.1,0.301511344577763,0,0,0,0,0,0,137,1.37,0.960376609629385,51,0.51,0.502418393795691
0.5,0,0.9,7,0.9,0.2,0,100,86,1.74,1.42573744873566,17,0.17,0.377525168068637,0,0,0,0,0,0,131,1.31,0.860995430483305,48,0.48,0.502116731568678
0.6,0,0.9,7,0.9,0.2,0,100,80,1.16,0.849479935970333,16,0.16,0.368452949177471,0,0,0,0,0,0,123,1.23,0.617178329908861,43,0.43,0.497569851956243
0.7,0,0.9,7,0.9,0.2,0,100,88,1.19,0.747993950172693,21,0.21,0.409360180740333,0,0,0,0,0,0,108,1.08,0.393892771133865,54,0.54,0.500908265962033
0.8,0,0.9,7,0.9,0.2,0,100,83,1.03,0.702880077993683,18,0.18,0.386122919665369,0,0,0,0,0,0,102,1.02,0.14070529413629,47,0.47,0.501613558046592
0.9,0,0.9,7,0.9,0.2,0,100,88,0.94,0.42211588240887,12,0.12,0.326598632371091,0,0,0,0,0,0,101,1.01,0.1,52,0.52,0.502116731568678
1,0,0.9,7,0.9,0.2,0,100,86,0.86,0.348735088019778,13,0.13,0.337997668989631,0,0,0,0,0,0,100,1,0,55,0.55,0.5
0,0,0.9,8,0.9,0.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.9,8,0.9,0.2,0,100,36,1.13,1.98812128971707,6,0.06,0.238683256575942,0,0,0,0,0,0,231,2.31,1.94206492209096,23,0.23,0.422952584681651
0.2,0,0.9,8,0.9,0.2,0,100,52,1.35,1.74295117197206,10,0.1,0.301511344577763,0,0,0,0,0,0,224,2.24,1.85929279484693,32,0.32,0.46882617226215
0.3,0,0.9,8,0.9,0.2,0,100,72,1.82,1.87153045997821,12,0.12,0.326598632371091,0,0,0,0,0,0,157,1.57,1.37990630629091,41,0.41,0.49431107042371
0.4,0,0.9,8,0.9,0.2,0,100,75,1.49,1.49406232206767,7,0.07,0.256432399976243,0,0,0,0,0,0,151,1.51,1.18487948498545,46,0.46,0.500908265962033
0.5,0,0.9,8,0.9,0.2,0,100,82,1.5,1.19341628287971,14,0.14,0.348735088019777,0,0,0,0,0,0,120,1.2,0.568535243614961,51,0.51,0.502418393795691
0.6,0,0.9,8,0.9,0.2,0,100,86,1.39,1.0039819709436,10,0.1,0.301511344577763,0,0,0,0,0,0,112,1.12,0.455715665384423,58,0.58,0.496044963748858
0.7,0,0.9,8,0.9,0.2,0,100,86,1.2,0.932033727226043,20,0.2,0.402015126103685,0,0,0,0,0,0,120,1.2,0.635641726163728,49,0.49,0.502418393795691
0.8,0,0.9,8,0.9,0.2,0,100,83,0.99,0.643459714388091,10,0.1,0.301511344577764,0,0,0,0,0,0,105,1.05,0.21904291355759,53,0.53,0.501613558046592
0.9,0,0.9,8,0.9,0.2,0,100,89,0.96,0.424502085038484,14,0.14,0.348735088019777,0,0,0,0,0,0,103,1.03,0.171446607997765,56,0.56,0.498887651569859
1,0,0.9,8,0.9,0.2,0,100,89,0.89,0.31446603773522,16,0.16,0.368452949177471,0,0,0,0,0,0,100,1,0,50,0.5,0.502518907629606
0,0,0.9,9,0.9,0.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.9,9,0.9,0.2,0,100,46,1.68,2.46133740437629,14,0.14,0.348735088019777,0,0,0,0,0,0,219,2.19,1.86782972424894,21,0.21,0.409360180740333
0.2,0,0.9,9,0.9,0.2,0,100,59,1.8,2.22020110109263,11,0.11,0.31446603773522,0,0,0,0,0,0,162,1.62,1.2695342341651,38,0.38,0.487831731214563
0.3,0,0.9,9,0.9,0.2,0,100,71,1.68,1.97397205060397,9,0.09,0.287623491264661,0,0,0,0,0,0,156,1.56,1.25786415094088,43,0.43,0.497569851956243
0.4,0,0.9,9,0.9,0.2,0,100,74,1.47,1.32157695824559,12,0.12,0.326598632371091,0,0,0,0,0,0,128,1.28,0.753175097353017,50,0.5,0.502518907629606
0.5,0,0.9,9,0.9,0.2,0,100,83,1.71,1.52616903362371,8,0.08,0.272659924344291,0,0,0,0,0,0,119,1.19,0.544856574585172,56,0.56,0.498887651569859
0.6,0,0.9,9,0.9,0.2,0,100,77,1.2,0.974420314594759,16,0.16,0.368452949177471,0,0,0,0,0,0,128,1.28,0.739642283182017,44,0.44,0.498887651569859
0.7,0,0.9,9,0.9,0.2,0,100,84,1.09,0.753376239057058,13,0.13,0.337997668989631,0,0,0,0,0,0,112,1.12,0.383497988352882,60,0.6,0.492365963917331
0.8,0,0.9,9,0.9,0.2,0,100,89,1.06,0.6,18,0.18,0.386122919665369,0,0,0,0,0,0,110,1.1,0.389249472080761,57,0.57,0.497569851956243
0.9,0,0.9,9,0.9,0.2,0,100,91,0.97,0.413289342722602,18,0.18,0.38612291966537,0,0,0,0,0,0,103,1.03,0.222701503353614,61,0.61,0.490207130000198
1,0,0.9,9,0.9,0.2,0,100,92,0.92,0.272659924344291,14,0.14,0.348735088019777,0,0,0,0,0,0,100,1,0,56,0.56,0.498887651569859
0,0,0.9,10,0.9,0.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.9,10,0.9,0.2,0,100,37,1.43,2.39635666221146,3,0.03,0.171446607997765,0,0,0,0,0,0,258,2.58,2.43368615125868,27,0.27,0.446196043338474
0.2,0,0.9,10,0.9,0.2,0,100,66,1.78,1.96216742662317,14,0.14,0.348735088019777,0,0,0,0,0,0,160,1.6,1.35587014067861,44,0.44,0.498887651569859
0.3,0,0.9,10,0.9,0.2,0,100,69,1.62,1.65620961929048,15,0.15,0.358870281282637,0,0,0,0,0,0,144,1.44,1.16619037896906,41,0.41,0.49431107042371
0.4,0,0.9,10,0.9,0.2,0,100,76,1.57,1.42314916131568,11,0.11,0.31446603773522,0,0,0,0,0,0,152,1.52,1.06818074360573,44,0.44,0.498887651569859
0.5,0,0.9,10,0.9,0.2,0,100,81,1.33,1.07360433243643,15,0.15,0.358870281282637,0,0,0,0,0,0,119,1.19,0.580751863770343,52,0.52,0.502116731568678
0.6,0,0.9,10,0.9,0.2,0,100,78,1.19,0.960797227895311,10,0.1,0.301511344577764,0,0,0,0,0,0,120,1.2,0.55048188256318,50,0.5,0.502518907629606
0.7,0,0.9,10,0.9,0.2,0,100,90,1.24,0.780054388158191,20,0.2,0.402015126103685,0,0,0,0,0,0,105,1.05,0.261116483933547,54,0.54,0.500908265962033
0.8,0,0.9,10,0.9,0.2,0,100,82,0.99,0.627565441877087,12,0.12,0.326598632371091,0,0,0,0,0,0,106,1.06,0.238683256575942,58,0.58,0.496044963748858
0.9,0,0.9,10,0.9,0.2,0,100,86,0.92,0.442216638714053,17,0.17,0.377525168068637,0,0,0,0,0,0,104,1.04,0.242878362539562,47,0.47,0.501613558046592
1,0,0.9,10,0.9,0.2,0,100,88,0.88,0.326598632371091,13,0.13,0.337997668989631,0,0,0,0,0,0,100,1,0,54,0.54,0.500908265962033
0,0,0.9,1,0.9,0.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.9,1,0.9,0.4,0,100,10,0.1,0.301511344577764,2,0.02,0.14070529413629,0,0,0,0,0,0,100,1,0,2,0.02,0.14070529413629
0.2,0,0.9,1,0.9,0.4,0,100,16,0.16,0.368452949177471,8,0.08,0.272659924344291,0,0,0,0,0,0,100,1,0,7,0.07,0.256432399976243
0.3,0,0.9,1,0.9,0.4,0,100,23,0.23,0.422952584681651,9,0.0900000000000001,0.287623491264661,0,0,0,0,0,0,100,1,0,8,0.08,0.272659924344291
0.4,0,0.9,1,0.9,0.4,0,100,37,0.37,0.48523658709391,14,0.14,0.348735088019777,0,0,0,0,0,0,100,1,0,18,0.18,0.386122919665369
0.5,0,0.9,1,0.9,0.4,0,100,49,0.49,0.502418393795692,13,0.13,0.337997668989631,0,0,0,0,0,0,100,1,0,26,0.26,0.440844002276808
0.6,0,0.9,1,0.9,0.4,0,100,49,0.49,0.502418393795692,20,0.2,0.402015126103685,0,0,0,0,0,0,100,1,0,12,0.12,0.32659863237109
0.7,0,0.9,1,0.9,0.4,0,100,61,0.61,0.490207130000198,24,0.24,0.429234695990928,0,0,0,0,0,0,100,1,0,23,0.23,0.422952584681651
0.8,0,0.9,1,0.9,0.4,0,100,69,0.69,0.464823198711732,19,0.19,0.394277244403663,0,0,0,0,0,0,100,1,0,36,0.36,0.482418151324422
0.9,0,0.9,1,0.9,0.4,0,100,80,0.8,0.402015126103686,26,0.26,0.440844002276808,0,0,0,0,0,0,100,1,0,39,0.39,0.490207130000197
1,0,0.9,1,0.9,0.4,0,100,86,0.86,0.348735088019778,27,0.27,0.446196043338474,0,0,0,0,0,0,100,1,0,37,0.37,0.48523658709391
0,0,0.9,2,0.9,0.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.9,2,0.9,0.4,0,100,11,0.14,0.42687494916219,3,0.03,0.171446607997765,0,0,0,0,0,0,108,1.08,0.272659924344291,5,0.0500000000000001,0.21904291355759
0.2,0,0.9,2,0.9,0.4,0,100,27,0.400000000000001,0.710669054518701,9,0.0900000000000001,0.287623491264661,0,0,0,0,0,0,107,1.07,0.256432399976243,13,0.13,0.337997668989631
0.3,0,0.9,2,0.9,0.4,0,100,50,0.689999999999999,0.774531464757236,18,0.18,0.386122919665369,0,0,0,0,0,0,105,1.05,0.21904291355759,20,0.2,0.402015126103685
0.4,0,0.9,2,0.9,0.4,0,100,47,0.63,0.747453589654147,14,0.14,0.348735088019777,0,0,0,0,0,0,107,1.07,0.256432399976243,19,0.19,0.394277244403662
0.5,0,0.9,2,0.9,0.4,0,100,66,0.869999999999999,0.733815268637038,19,0.19,0.394277244403662,0,0,0,0,0,0,108,1.08,0.272659924344291,36,0.36,0.482418151324422
0.6,0,0.9,2,0.9,0.4,0,100,71,0.8,0.586032715327688,19,0.19,0.394277244403662,0,0,0,0,0,0,108,1.08,0.272659924344291,39,0.39,0.490207130000197
0.7,0,0.9,2,0.9,0.4,0,100,84,1,0.568535243614961,35,0.35,0.479372485441102,0,0,0,0,0,0,105,1.05,0.21904291355759,40,0.4,0.492365963917331
0.8,0,0.9,2,0.9,0.4,0,100,87,1,0.512470743190538,31,0.31,0.464823198711732,0,0,0,0,0,0,101,1.01,0.1,43,0.43,0.497569851956243
0.9,0,0.9,2,0.9,0.4,0,100,83,0.91,0.494311070423711,26,0.26,0.440844002276808,0,0,0,0,0,0,101,1.01,0.1,41,0.41,0.49431107042371
1,0,0.9,2,0.9,0.4,0,100,93,0.93,0.256432399976243,36,0.36,0.482418151324422,0,0,0,0,0,0,100,1,0,45,0.45,0.5
0,0,0.9,3,0.9,0.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.9,3,0.9,0.4,0,100,19,0.34,0.781348226148272,3,0.03,0.171446607997765,0,0,0,0,0,0,131,1.31,0.646591685749831,12,0.12,0.32659863237109
0.2,0,0.9,3,0.9,0.4,0,100,44,0.790000000000001,1.04731498932684,17,0.17,0.377525168068637,0,0,0,0,0,0,119,1.19,0.525991127935317,21,0.21,0.409360180740333
0.3,0,0.9,3,0.9,0.4,0,100,55,0.970000000000001,1.05844368310413,13,0.13,0.337997668989631,0,0,0,0,0,0,120,1.2,0.512470743190538,28,0.28,0.451260859854213
0.4,0,0.9,3,0.9,0.4,0,100,72,1.06,0.850668186566515,18,0.18,0.386122919665369,0,0,0,0,0,0,115,1.15,0.435194139889244,47,0.47,0.501613558046592
0.5,0,0.9,3,0.9,0.4,0,100,86,1.43,0.923924436107392,26,0.26,0.440844002276808,0,0,0,0,0,0,108,1.08,0.307482445914323,45,0.45,0.5
0.6,0,0.9,3,0.9,0.4,0,100,76,1.04,0.803024585457061,25,0.25,0.435194139889245,0,0,0,0,0,0,112,1.12,0.383497988352882,35,0.35,0.479372485441102
0.7,0,0.9,3,0.9,0.4,0,100,81,0.97,0.626921289342053,28,0.28,0.451260859854213,0,0,0,0,0,0,110,1.1,0.362371537669739,31,0.31,0.464823198711732
0.8,0,0.9,3,0.9,0.4,0,100,84,1.02,0.651028711992324,29,0.29,0.456048021572068,0,0,0,0,0,0,105,1.05,0.261116483933547,38,0.38,0.487831731214563
0.9,0,0.9,3,0.9,0.4,0,100,87,1.02,0.585687888751598,33,0.33,0.472581562625261,0,0,0,0,0,0,101,1.01,0.1,42,0.42,0.496044963748858
1,0,0.9,3,0.9,0.4,0,100,94,0.94,0.238683256575941,28,0.28,0.451260859854213,0,0,0,0,0,0,100,1,0,41,0.41,0.49431107042371
0,0,0.9,4,0.9,0.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.9,4,0.9,0.4,0,100,32,0.75,1.25830573921179,10,0.1,0.301511344577764,0,0,0,0,0,0,130,1.3,0.717740562565274,15,0.15,0.358870281282637
0.2,0,0.9,4,0.9,0.4,0,100,48,0.989999999999999,1.30651050396455,16,0.16,0.368452949177471,0,0,0,0,0,0,138,1.38,0.826089730249833,24,0.24,0.429234695990928
0.3,0,0.9,4,0.9,0.4,0,100,57,1.13,1.26853928563207,20,0.2,0.402015126103685,0,0,0,0,0,0,142,1.42,0.889671372763647,26,0.26,0.440844002276808
0.4,0,0.9,4,0.9,0.4,0,100,67,1.13,1.08855385486869,19,0.19,0.394277244403662,0,0,0,0,0,0,143,1.43,0.831877516236737,31,0.31,0.464823198711732
0.5,0,0.9,4,0.9,0.4,0,100,80,1.29,1.00799831649691,26,0.26,0.440844002276808,0,0,0,0,0,0,120,1.2,0.492365963917331,41,0.41,0.49431107042371
0.6,0,0.9,4,0.9,0.4,0,100,74,1.07,0.912926253009707,18,0.18,0.38612291966537,0,0,0,0,0,0,124,1.24,0.514830559553826,37,0.37,0.48523658709391
0.7,0,0.9,4,0.9,0.4,0,100,81,1.06,0.708106024133491,20,0.2,0.402015126103685,0,0,0,0,0,0,107,1.07,0.293188669562103,41,0.41,0.49431107042371
0.8,0,0.9,4,0.9,0.4,0,100,86,1.03,0.642831488986284,29,0.29,0.456048021572068,0,0,0,0,0,0,104,1.04,0.196946385566932,42,0.42,0.496044963748858
0.9,0,0.9,4,0.9,0.4,0,100,85,0.93,0.497569851956242,27,0.27,0.446196043338474,0,0,0,0,0,0,100,1,0,41,0.41,0.49431107042371
1,0,0.9,4,0.9,0.4,0,100,87,0.87,0.337997668989631,31,0.31,0.464823198711732,0,0,0,0,0,0,100,1,0,40,0.4,0.492365963917331
0,0,0.9,5,0.9,0.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.9,5,0.9,0.4,0,100,26,0.61,1.27044889863402,8,0.08,0.272659924344291,0,0,0,0,0,0,171,1.71,1.19167991092449,13,0.13,0.337997668989631
0.2,0,0.9,5,0.9,0.4,0,100,51,1.16,1.43350950291566,17,0.17,0.377525168068637,0,0,0,0,0,0,156,1.56,1.06666666666667,22,0.22,0.416333199893227
0.3,0,0.9,5,0.9,0.4,0,100,66,1.3,1.36699922044121,12,0.12,0.326598632371091,0,0,0,0,0,0,138,1.38,0.929646397423464,38,0.38,0.487831731214563
0.4,0,0.9,5,0.9,0.4,0,100,72,1.45,1.39533855998094,24,0.24,0.429234695990928,0,0,0,0,0,0,141,1.41,0.975404603953735,32,0.32,0.46882617226215
0.5,0,0.9,5,0.9,0.4,0,100,79,1.36,1.23517471058007,31,0.31,0.464823198711732,0,0,0,0,0,0,130,1.3,0.834847109936722,29,0.29,0.456048021572068
0.6,0,0.9,5,0.9,0.4,0,100,88,1.43,1.01757286984989,22,0.22,0.416333199893226,0,0,0,0,0,0,116,1.16,0.581186525805423,51,0.51,0.502418393795691
0.7,0,0.9,5,0.9,0.4,0,100,80,1.16,0.825355754333924,18,0.18,0.386122919665369,0,0,0,0,0,0,117,1.17,0.513553671720273,44,0.44,0.498887651569859
0.8,0,0.9,5,0.9,0.4,0,100,87,1.1,0.659047368816107,35,0.35,0.479372485441102,0,0,0,0,0,0,105,1.05,0.21904291355759,32,0.32,0.46882617226215
0.9,0,0.9,5,0.9,0.4,0,100,88,0.93,0.432399927115739,32,0.32,0.46882617226215,0,0,0,0,0,0,103,1.03,0.171446607997765,32,0.32,0.46882617226215
1,0,0.9,5,0.9,0.4,0,100,87,0.87,0.337997668989631,35,0.35,0.479372485441102,0,0,0,0,0,0,100,1,0,33,0.33,0.472581562625261
0,0,0.9,6,0.9,0.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.9,6,0.9,0.4,0,100,31,0.959999999999999,1.62629901458757,10,0.1,0.301511344577764,0,0,0,0,0,0,190,1.9,1.46680440124618,14,0.14,0.348735088019777
0.2,0,0.9,6,0.9,0.4,0,100,55,1.18,1.45907124188262,20,0.2,0.402015126103685,0,0,0,0,0,0,179,1.79,1.3506077943435,23,0.23,0.422952584681651
0.3,0,0.9,6,0.9,0.4,0,100,67,1.69,1.75634491907127,25,0.25,0.435194139889245,0,0,0,0,0,0,154,1.54,1.09562951785904,24,0.24,0.429234695990928
0.4,0,0.9,6,0.9,0.4,0,100,75,1.5,1.32954005869578,27,0.27,0.446196043338474,0,0,0,0,0,0,124,1.24,0.766995976705764,32,0.32,0.46882617226215
0.5,0,0.9,6,0.9,0.4,0,100,78,1.34,1.06571927624378,23,0.23,0.422952584681651,0,0,0,0,0,0,132,1.32,0.802521279493824,37,0.37,0.48523658709391
0.6,0,0.9,6,0.9,0.4,0,100,78,1.22,1.01085022719401,31,0.31,0.464823198711732,0,0,0,0,0,0,116,1.16,0.526471003163249,34,0.34,0.476095228569524
0.7,0,0.9,6,0.9,0.4,0,100,79,0.98,0.681353376921568,30,0.3,0.460566186471838,0,0,0,0,0,0,104,1.04,0.196946385566932,42,0.42,0.496044963748858
0.8,0,0.9,6,0.9,0.4,0,100,90,1.09,0.570220584643799,25,0.25,0.435194139889245,0,0,0,0,0,0,106,1.06,0.238683256575942,43,0.43,0.497569851956243
0.9,0,0.9,6,0.9,0.4,0,100,90,1.03,0.521361853052351,47,0.47,0.501613558046592,0,0,0,0,0,0,102,1.02,0.14070529413629,36,0.36,0.482418151324422
1,0,0.9,6,0.9,0.4,0,100,83,0.83,0.377525168068637,26,0.26,0.440844002276808,0,0,0,0,0,0,100,1,0,40,0.4,0.492365963917331
0,0,0.9,7,0.9,0.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.9,7,0.9,0.4,0,100,39,1.18,1.88229389390454,16,0.16,0.368452949177471,0,0,0,0,0,0,180,1.8,1.71151772684157,20,0.2,0.402015126103685
0.2,0,0.9,7,0.9,0.4,0,100,56,1.31,1.63110546884775,24,0.24,0.429234695990928,0,0,0,0,0,0,175,1.75,1.46594334781051,22,0.22,0.416333199893227
0.3,0,0.9,7,0.9,0.4,0,100,76,1.56,1.49287871867974,29,0.29,0.456048021572068,0,0,0,0,0,0,157,1.57,1.42314916131568,32,0.32,0.46882617226215
0.4,0,0.9,7,0.9,0.4,0,100,80,1.46,1.2425129310548,31,0.31,0.464823198711732,0,0,0,0,0,0,133,1.33,0.910710678203533,31,0.31,0.464823198711732
0.5,0,0.9,7,0.9,0.4,0,100,81,1.28,1.05485888758984,22,0.22,0.416333199893226,0,0,0,0,0,0,120,1.2,0.53181602347831,41,0.41,0.49431107042371
0.6,0,0.9,7,0.9,0.4,0,100,80,1.3,1.10554159678513,24,0.24,0.429234695990928,0,0,0,0,0,0,124,1.24,0.683425714376264,41,0.41,0.49431107042371
0.7,0,0.9,7,0.9,0.4,0,100,77,0.93,0.685418105828829,26,0.26,0.440844002276808,0,0,0,0,0,0,111,1.11,0.447100648511037,31,0.31,0.464823198711732
0.8,0,0.9,7,0.9,0.4,0,100,89,1.06,0.565328187512316,30,0.3,0.460566186471838,0,0,0,0,0,0,108,1.08,0.307482445914323,40,0.4,0.492365963917331
0.9,0,0.9,7,0.9,0.4,0,100,91,0.95,0.358870281282637,35,0.35,0.479372485441102,0,0,0,0,0,0,104,1.04,0.196946385566932,45,0.45,0.5
1,0,0.9,7,0.9,0.4,0,100,86,0.86,0.348735088019778,25,0.25,0.435194139889245,0,0,0,0,0,0,100,1,0,43,0.43,0.497569851956243
0,0,0.9,8,0.9,0.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.9,8,0.9,0.4,0,100,39,1.14,1.75821305060369,12,0.12,0.326598632371091,0,0,0,0,0,0,227,2.27,1.90085042105693,13,0.13,0.337997668989631
0.2,0,0.9,8,0.9,0.4,0,100,53,1.52,1.92001683494303,14,0.14,0.348735088019777,0,0,0,0,0,0,174,1.74,1.41863499622886,27,0.27,0.446196043338474
0.3,0,0.9,8,0.9,0.4,0,100,75,2.09,2.04541863043666,26,0.26,0.440844002276808,0,0,0,0,0,0,143,1.43,1.18283173321099,40,0.4,0.492365963917331
0.4,0,0.9,8,0.9,0.4,0,100,77,1.52,1.33696475176975,19,0.19,0.394277244403662,0,0,0,0,0,0,129,1.29,0.742572650596655,42,0.42,0.496044963748858
0.5,0,0.9,8,0.9,0.4,0,100,78,1.25,1.0480862791225,21,0.21,0.409360180740333,0,0,0,0,0,0,135,1.35,0.74366007223079,33,0.33,0.472581562625261
0.6,0,0.9,8,0.9,0.4,0,100,75,1.25,1.10439891782678,22,0.22,0.416333199893226,0,0,0,0,0,0,124,1.24,0.653197264742181,37,0.37,0.48523658709391
0.7,0,0.9,8,0.9,0.4,0,100,87,1.12,0.728635087618687,36,0.36,0.482418151324422,0,0,0,0,0,0,108,1.08,0.3673547263198,33,0.33,0.472581562625261
0.8,0,0.9,8,0.9,0.4,0,100,83,0.99,0.594503442743895,25,0.25,0.435194139889245,0,0,0,0,0,0,102,1.02,0.14070529413629,42,0.42,0.496044963748858
0.9,0,0.9,8,0.9,0.4,0,100,90,0.95,0.385992097056272,29,0.29,0.456048021572068,0,0,0,0,0,0,102,1.02,0.14070529413629,43,0.43,0.497569851956243
1,0,0.9,8,0.9,0.4,0,100,91,0.91,0.287623491264661,33,0.33,0.472581562625261,0,0,0,0,0,0,100,1,0,39,0.39,0.490207130000197
0,0,0.9,9,0.9,0.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0
0.1,0,0.9,9,0.9,0.4,0,100,31,1.1,2.04247819369441,10,0.0999999999999999,0.301511344577763,0,0,0,0,0,0,211,2.11,1.7746531884833,12,0.12,0.326598632371091
0.2,0,0.9,9,0.9,0.4,0,100,44,1.06,1.44123964598942,17,0.17,0.377525168068637,0,0,0,0,0,0,174,1.74,1.21122694284379,16,0.16,0.368452949177471
0.3,0,0.9,9,0.9,0.4,0,100,65,1.4,1.45643816250884,17,0.17,0.377525168068637,0,0,0,0,0,0,179,1.79,1.45154045653909,28,0.28,0.451260859854213
