"prob.shore","prob.ship","prob.est","nstops","prob.surv","onshore","onship","containers","shore","shorestopM","shorestopSD","rmshoreS","rmshoreM","rmshoreSD","transferS","transferM","transferSD","rmtransS","rmtransM","rmtransSD","dierouteS","dierouteM","dierouteSD","establishS","establishM","establishSD"
0.5,0.5,0.9,8,0.9,0.2,0,100,66,1.12,0.755852585702484,9,0.09,0.287623491264661,20,0.2,0.402015126103685,0,0,0,102,1.02,0.14070529413629,50,0.5,0.502518907629606
0.5,0.5,0.9,9,0.9,0.2,0,100,61,1.06,0.565328187512315,14,0.14,0.348735088019777,27,0.27,0.446196043338474,0,0,0,106,1.06,0.342893215995531,42,0.42,0.496044963748858
0.5,0.5,0.9,10,0.9,0.2,0,100,55,1.18,0.743727983291817,9,0.09,0.287623491264661,34,0.34,0.476095228569523,0,0,0,104,1.04,0.196946385566932,39,0.39,0.490207130000197
0.5,0.5,0.9,1,0.9,0.4,0,100,38,0.71,0.456048021572069,10,0.1,0.301511344577764,33,0.33,0.472581562625261,0,0,0,100,1,0,24,0.24,0.429234695990928
0.5,0.5,0.9,2,0.9,0.4,0,100,55,0.97,0.576562435842158,20,0.2,0.402015126103685,27,0.27,0.446196043338474,0,0,0,101,1.01,0.1,32,0.32,0.468826172262151
0.5,0.5,0.9,3,0.9,0.4,0,100,56,0.99,0.594503442743895,29,0.29,0.456048021572069,27,0.27,0.446196043338474,0,0,0,106,1.06,0.277797979063414,22,0.22,0.416333199893227
0.5,0.5,0.9,4,0.9,0.4,0,100,52,1.01,0.65897073094518,21,0.21,0.409360180740332,30,0.3,0.460566186471838,0,0,0,103,1.03,0.222701503353614,29,0.29,0.456048021572069
0.5,0.5,0.9,5,0.9,0.4,0,100,63,1.09,0.637149586800145,23,0.23,0.422952584681651,27,0.27,0.446196043338474,0,0,0,103,1.03,0.222701503353614,39,0.39,0.490207130000197
0.5,0.5,0.9,6,0.9,0.4,0,100,64,1.29,0.967084549174748,22,0.22,0.416333199893227,21,0.21,0.409360180740332,0,0,0,103,1.03,0.171446607997765,40,0.4,0.492365963917331
0.5,0.5,0.9,7,0.9,0.4,0,100,62,1.09,0.587667878442863,27,0.27,0.446196043338474,28,0.28,0.451260859854213,0,0,0,106,1.06,0.31204765240863,32,0.32,0.468826172262151
0.5,0.5,0.9,8,0.9,0.4,0,100,69,1.2,0.635641726163728,29,0.29,0.456048021572069,22,0.22,0.416333199893227,0,0,0,103,1.03,0.171446607997765,34,0.34,0.476095228569523
0.5,0.5,0.9,9,0.9,0.4,0,100,63,1.16,0.677487932726406,30,0.3,0.460566186471838,29,0.29,0.456048021572069,0,0,0,100,1,0,31,0.31,0.464823198711732
0.5,0.5,0.9,10,0.9,0.4,0,100,55,1.13,0.613896316057269,22,0.22,0.416333199893227,36,0.36,0.482418151324422,0,0,0,103,1.03,0.222701503353614,31,0.31,0.464823198711732
0.5,0.5,0.9,1,0.9,0.6,0,100,47,0.73,0.446196043338474,29,0.29,0.456048021572069,26,0.26,0.440844002276808,0,0,0,100,1,0,16,0.16,0.368452949177471
0.5,0.5,0.9,2,0.9,0.6,0,100,57,1.07,0.517472489875334,34,0.34,0.476095228569523,33,0.33,0.472581562625261,0,0,0,101,1.01,0.1,19,0.19,0.394277244403663
0.5,0.5,0.9,3,0.9,0.6,0,100,53,1.06,0.648541487189571,33,0.33,0.472581562625261,32,0.32,0.468826172262151,0,0,0,102,1.02,0.14070529413629,19,0.19,0.394277244403663
0.5,0.5,0.9,4,0.9,0.6,0,100,55,1.19,0.761378335452861,29,0.29,0.456048021572069,32,0.32,0.468826172262151,0,0,0,100,1,0,21,0.21,0.409360180740332
0.5,0.5,0.9,5,0.9,0.6,0,100,59,1.14,0.696600692830925,29,0.29,0.456048021572069,30,0.3,0.460566186471838,0,0,0,101,1.01,0.1,28,0.28,0.451260859854213
0.5,0.5,0.9,6,0.9,0.6,0,100,60,1.05,0.641573192719398,35,0.35,0.479372485441102,25,0.25,0.435194139889245,0,0,0,105,1.05,0.21904291355759,19,0.19,0.394277244403663
0.5,0.5,0.9,7,0.9,0.6,0,100,59,1.02,0.635323825805678,34,0.34,0.476095228569523,23,0.23,0.422952584681651,0,0,0,104,1.04,0.196946385566932,22,0.22,0.416333199893227
0.5,0.5,0.9,8,0.9,0.6,0,100,59,1.15,0.78334945180064,30,0.3,0.460566186471838,28,0.28,0.451260859854213,0,0,0,107,1.07,0.325824517434794,26,0.26,0.440844002276808
0.5,0.5,0.9,9,0.9,0.6,0,100,57,1.07,0.781800563578795,33,0.33,0.472581562625261,25,0.25,0.435194139889245,0,0,0,106,1.06,0.238683256575942,21,0.21,0.409360180740332
0.5,0.5,0.9,10,0.9,0.6,0,100,54,1.14,0.725021769091498,35,0.35,0.479372485441102,34,0.34,0.476095228569523,0,0,0,102,1.02,0.14070529413629,17,0.17,0.377525168068637
0.5,0.5,0.9,1,0.9,0.8,0,100,47,0.72,0.451260859854213,39,0.39,0.490207130000197,25,0.25,0.435194139889245,0,0,0,100,1,0,8,0.08,0.272659924344291
0.5,0.5,0.9,2,0.9,0.8,0,100,49,0.9,0.502518907629606,40,0.4,0.492365963917331,33,0.33,0.472581562625261,0,0,0,102,1.02,0.14070529413629,8,0.08,0.272659924344291
0.5,0.5,0.9,3,0.9,0.8,0,100,60,1.03,0.540388935878782,45,0.45,0.5,28,0.28,0.451260859854213,0,0,0,102,1.02,0.14070529413629,12,0.12,0.32659863237109
0.5,0.5,0.9,4,0.9,0.8,0,100,57,1.07,0.670519171684121,42,0.42,0.496044963748858,27,0.27,0.446196043338474,0,0,0,103,1.03,0.222701503353614,13,0.13,0.337997668989631
0.5,0.5,0.9,5,0.9,0.8,0,100,62,1.15,0.657128740672771,55,0.55,0.5,27,0.27,0.446196043338474,0,0,0,102,1.02,0.2,6,0.06,0.238683256575942
0.5,0.5,0.9,6,0.9,0.8,0,100,61,1.12,0.728635087618686,55,0.55,0.5,25,0.25,0.435194139889245,0,0,0,108,1.08,0.525702992538217,5,0.05,0.21904291355759
0.5,0.5,0.9,7,0.9,0.8,0,100,57,1.09,0.621093854226216,44,0.44,0.498887651569859,32,0.32,0.468826172262151,0,0,0,103,1.03,0.222701503353614,12,0.12,0.32659863237109
0.5,0.5,0.9,8,0.9,0.8,0,100,66,1.17,0.682464340282755,53,0.53,0.501613558046592,25,0.25,0.435194139889245,0,0,0,105,1.05,0.261116483933547,13,0.13,0.337997668989631
0.5,0.5,0.9,9,0.9,0.8,0,100,56,1.15,0.808727645156516,41,0.41,0.49431107042371,27,0.27,0.446196043338474,0,0,0,110,1.1,0.362371537669739,13,0.13,0.337997668989631
0.5,0.5,0.9,10,0.9,0.8,0,100,59,1.14,0.635959467611297,49,0.49,0.502418393795691,30,0.3,0.460566186471838,0,0,0,104,1.04,0.242878362539562,10,0.1,0.301511344577764
0.5,0.5,0.9,1,0.9,1,0,100,49,0.73,0.446196043338474,49,0.49,0.502418393795691,24,0.24,0.429234695990928,0,0,0,100,1,0,0,0,0
0.5,0.5,0.9,2,0.9,1,0,100,55,0.95,0.641573192719398,55,0.55,0.5,22,0.22,0.416333199893227,0,0,0,101,1.01,0.1,0,0,0
0.5,0.5,0.9,3,0.9,1,0,100,49,1.1,0.689019212175883,49,0.49,0.502418393795691,35,0.35,0.479372485441102,0,0,0,106,1.06,0.277797979063414,0,0,0
0.5,0.5,0.9,4,0.9,1,0,100,68,1.03,0.702880077993682,68,0.68,0.468826172262151,15,0.15,0.358870281282637,0,0,0,103,1.03,0.171446607997765,0,0,0
0.5,0.5,0.9,5,0.9,1,0,100,56,0.97,0.61059666133077,56,0.56,0.498887651569859,25,0.25,0.435194139889245,0,0,0,108,1.08,0.338743966363203,0,0,0
0.5,0.5,0.9,6,0.9,1,0,100,59,1.11,0.750689918365335,59,0.59,0.49431107042371,26,0.26,0.440844002276808,0,0,0,106,1.06,0.422115882408869,0,0,0
0.5,0.5,0.9,7,0.9,1,0,100,63,1.18,0.833393937190243,63,0.63,0.48523658709391,26,0.26,0.440844002276808,0,0,0,105,1.05,0.261116483933547,0,0,0
0.5,0.5,0.9,8,0.9,1,0,100,53,1.07,0.768771813355628,53,0.53,0.501613558046592,28,0.28,0.451260859854213,0,0,0,103,1.03,0.171446607997765,0,0,0
0.5,0.5,0.9,9,0.9,1,0,100,57,1.15,0.672324476737388,57,0.57,0.497569851956243,34,0.34,0.476095228569523,0,0,0,101,1.01,0.1,0,0,0
0.5,0.5,0.9,10,0.9,1,0,100,58,1.14,0.804281472414158,58,0.58,0.496044963748858,27,0.27,0.446196043338474,0,0,0,109,1.09,0.404395046378357,0,0,0
0.5,0.5,0.9,1,0.9,0,0.2,100,56,0.71,0.456048021572069,0,0,0,15,0.15,0.358870281282637,6,0.06,0.238683256575942,100,1,0,48,0.48,0.502116731568678
0.5,0.5,0.9,2,0.9,0,0.2,100,56,1.01,0.502418393795691,0,0,0,32,0.32,0.468826172262151,8,0.08,0.272659924344291,103,1.03,0.171446607997765,48,0.48,0.502116731568678
0.5,0.5,0.9,3,0.9,0,0.2,100,63,1.04,0.634369168879007,0,0,0,23,0.23,0.422952584681651,3,0.03,0.171446607997765,103,1.03,0.171446607997765,54,0.54,0.500908265962033
0.5,0.5,0.9,4,0.9,0,0.2,100,63,1.1,0.627645914460848,0,0,0,26,0.26,0.440844002276808,3,0.03,0.171446607997765,103,1.03,0.171446607997765,58,0.58,0.496044963748858
0.5,0.5,0.9,5,0.9,0,0.2,100,68,1.12,0.607694766550552,0,0,0,23,0.23,0.422952584681651,2,0.02,0.14070529413629,101,1.01,0.1,61,0.61,0.490207130000197
0.5,0.5,0.9,6,0.9,0,0.2,100,55,1.1,0.689019212175883,0,0,0,33,0.33,0.472581562625261,7,0.07,0.256432399976243,103,1.03,0.171446607997765,49,0.49,0.502418393795691
0.5,0.5,0.9,7,0.9,0,0.2,100,58,1.03,0.65835730681321,0,0,0,26,0.26,0.440844002276808,8,0.08,0.272659924344291,109,1.09,0.49431107042371,52,0.52,0.502116731568678
0.5,0.5,0.9,8,0.9,0,0.2,100,56,1.09,0.805222850137674,0,0,0,26,0.26,0.440844002276808,4,0.04,0.196946385566932,106,1.06,0.277797979063414,48,0.48,0.502116731568678
0.5,0.5,0.9,9,0.9,0,0.2,100,66,1.06,0.616605238545717,0,0,0,19,0.19,0.394277244403663,5,0.05,0.21904291355759,104,1.04,0.196946385566932,57,0.57,0.497569851956243
0.5,0.5,0.9,10,0.9,0,0.2,100,57,1.21,0.832363071518843,0,0,0,29,0.29,0.456048021572069,5,0.05,0.21904291355759,104,1.04,0.315268043724605,48,0.48,0.502116731568678
0.5,0.5,0.9,1,0.9,0.2,0.2,100,35,0.68,0.468826172262151,4,0.04,0.196946385566932,33,0.33,0.472581562625261,6,0.06,0.238683256575942,100,1,0,27,0.27,0.446196043338474
0.5,0.5,0.9,2,0.9,0.2,0.2,100,46,0.9,0.627645914460848,9,0.09,0.287623491264661,29,0.29,0.456048021572069,9,0.09,0.287623491264661,104,1.04,0.196946385566932,33,0.33,0.472581562625261
0.5,0.5,0.9,3,0.9,0.2,0.2,100,53,1.2,0.635641726163728,5,0.05,0.21904291355759,40,0.4,0.492365963917331,9,0.09,0.287623491264661,105,1.05,0.261116483933547,42,0.42,0.496044963748858
0.5,0.5,0.9,4,0.9,0.2,0.2,100,59,1.23,0.851083682338837,11,0.11,0.31446603773522,27,0.27,0.446196043338474,6,0.06,0.238683256575942,103,1.03,0.171446607997765,44,0.44,0.498887651569859
0.5,0.5,0.9,5,0.9,0.2,0.2,100,63,1.03,0.702880077993682,12,0.12,0.32659863237109,19,0.19,0.394277244403663,6,0.06,0.238683256575942,103,1.03,0.222701503353614,45,0.45,0.5
0.5,0.5,0.9,6,0.9,0.2,0.2,100,60,1.15,0.701729465267237,12,0.12,0.32659863237109,28,0.28,0.451260859854213,6,0.06,0.238683256575942,102,1.02,0.14070529413629,34,0.34,0.476095228569523
0.5,0.5,0.9,7,0.9,0.2,0.2,100,56,1.19,0.747993950172693,12,0.12,0.32659863237109,34,0.34,0.476095228569523,7,0.07,0.256432399976243,103,1.03,0.222701503353614,39,0.39,0.490207130000197
0.5,0.5,0.9,8,0.9,0.2,0.2,100,62,1.12,0.782123501575788,13,0.13,0.337997668989631,24,0.24,0.429234695990928,8,0.08,0.272659924344291,108,1.08,0.338743966363203,43,0.43,0.497569851956243
0.5,0.5,0.9,9,0.9,0.2,0.2,100,50,1.13,0.67651812073053,6,0.06,0.238683256575942,38,0.38,0.487831731214563,6,0.06,0.238683256575942,103,1.03,0.171446607997765,39,0.39,0.490207130000197
0.5,0.5,0.9,10,0.9,0.2,0.2,100,52,1.09,0.71201804539611,13,0.13,0.337997668989631,35,0.35,0.479372485441102,4,0.04,0.196946385566932,104,1.04,0.242878362539562,35,0.35,0.479372485441102
0.5,0.5,0.9,1,0.9,0.4,0.2,100,48,0.65,0.479372485441102,11,0.11,0.31446603773522,17,0.17,0.377525168068637,0,0,0,100,1,0,32,0.32,0.468826172262151
0.5,0.5,0.9,2,0.9,0.4,0.2,100,62,0.99,0.559491110769691,28,0.28,0.451260859854213,22,0.22,0.416333199893227,7,0.07,0.256432399976243,102,1.02,0.14070529413629,27,0.27,0.446196043338474
0.5,0.5,0.9,3,0.9,0.4,0.2,100,60,1.22,0.718865548463464,21,0.21,0.409360180740332,31,0.31,0.464823198711732,3,0.03,0.171446607997765,104,1.04,0.242878362539562,33,0.33,0.472581562625261
0.5,0.5,0.9,4,0.9,0.4,0.2,100,52,1,0.666666666666667,20,0.2,0.402015126103685,31,0.31,0.464823198711732,4,0.04,0.196946385566932,107,1.07,0.293188669562103,28,0.28,0.451260859854213
0.5,0.5,0.9,5,0.9,0.4,0.2,100,53,1.02,0.585687888751597,18,0.18,0.386122919665369,32,0.32,0.468826172262151,7,0.07,0.256432399976243,102,1.02,0.2,33,0.33,0.472581562625261
0.5,0.5,0.9,6,0.9,0.4,0.2,100,56,1.06,0.663933792488438,18,0.18,0.386122919665369,28,0.28,0.451260859854213,8,0.08,0.272659924344291,101,1.01,0.1,31,0.31,0.464823198711732
0.5,0.5,0.9,7,0.9,0.4,0.2,100,58,1.31,0.812714618119454,31,0.31,0.464823198711732,34,0.34,0.476095228569523,8,0.08,0.272659924344291,102,1.02,0.14070529413629,26,0.26,0.440844002276808
0.5,0.5,0.9,8,0.9,0.4,0.2,100,65,1.27,0.750151499850045,38,0.38,0.487831731214563,30,0.3,0.460566186471838,7,0.07,0.256432399976243,102,1.02,0.14070529413629,25,0.25,0.435194139889245
0.5,0.5,0.9,9,0.9,0.4,0.2,100,55,1.11,0.665073854788498,16,0.16,0.368452949177471,33,0.33,0.472581562625261,2,0.02,0.14070529413629,108,1.08,0.272659924344291,37,0.37,0.48523658709391
0.5,0.5,0.9,10,0.9,0.4,0.2,100,51,1.07,0.623690547459154,24,0.24,0.429234695990928,34,0.34,0.476095228569523,9,0.09,0.287623491264661,105,1.05,0.297294195005282,21,0.21,0.409360180740332
0.5,0.5,0.9,1,0.9,0.6,0.2,100,42,0.68,0.468826172262151,25,0.25,0.435194139889245,26,0.26,0.440844002276808,6,0.06,0.238683256575942,100,1,0,17,0.17,0.377525168068637
0.5,0.5,0.9,2,0.9,0.6,0.2,100,66,0.93,0.555141259664437,40,0.4,0.492365963917331,15,0.15,0.358870281282637,3,0.03,0.171446607997765,101,1.01,0.1,24,0.24,0.429234695990928
0.5,0.5,0.9,3,0.9,0.6,0.2,100,63,1.01,0.559491110769691,40,0.4,0.492365963917331,23,0.23,0.422952584681651,5,0.05,0.21904291355759,102,1.02,0.14070529413629,19,0.19,0.394277244403663
0.5,0.5,0.9,4,0.9,0.6,0.2,100,63,1.1,0.758786910639328,36,0.36,0.482418151324422,22,0.22,0.416333199893227,2,0.02,0.14070529413629,103,1.03,0.222701503353614,25,0.25,0.435194139889245
0.5,0.5,0.9,5,0.9,0.6,0.2,100,55,1.08,0.747791360736348,32,0.32,0.468826172262151,31,0.31,0.464823198711732,7,0.07,0.256432399976243,102,1.02,0.14070529413629,22,0.22,0.416333199893227
0.5,0.5,0.9,6,0.9,0.6,0.2,100,55,1.03,0.702880077993682,37,0.37,0.48523658709391,27,0.27,0.446196043338474,7,0.07,0.256432399976243,104,1.04,0.196946385566932,17,0.17,0.377525168068637
0.5,0.5,0.9,7,0.9,0.6,0.2,100,63,1.19,0.747993950172693,43,0.43,0.497569851956243,27,0.27,0.446196043338474,5,0.05,0.21904291355759,103,1.03,0.171446607997765,19,0.19,0.394277244403663
0.5,0.5,0.9,8,0.9,0.6,0.2,100,64,1.14,0.619872909750397,39,0.39,0.490207130000197,28,0.28,0.451260859854213,2,0.02,0.14070529413629,102,1.02,0.2,22,0.22,0.416333199893227
0.5,0.5,0.9,9,0.9,0.6,0.2,100,63,1.15,0.625630994607957,40,0.4,0.492365963917331,27,0.27,0.446196043338474,4,0.04,0.196946385566932,103,1.03,0.222701503353614,20,0.2,0.402015126103685
0.5,0.5,0.9,10,0.9,0.6,0.2,100,70,1.14,0.619872909750397,45,0.45,0.5,22,0.22,0.416333199893227,4,0.04,0.196946385566932,101,1.01,0.1,23,0.23,0.422952584681651
0.5,0.5,0.9,1,0.9,0.8,0.2,100,50,0.66,0.476095228569523,40,0.4,0.492365963917331,16,0.16,0.368452949177471,3,0.03,0.171446607997765,100,1,0,10,0.1,0.301511344577764
0.5,0.5,0.9,2,0.9,0.8,0.2,100,55,0.9,0.559581373109678,39,0.39,0.490207130000197,24,0.24,0.429234695990928,2,0.02,0.14070529413629,103,1.03,0.171446607997765,16,0.16,0.368452949177471
0.5,0.5,0.9,3,0.9,0.8,0.2,100,63,1.1,0.611340636419152,45,0.45,0.5,26,0.26,0.440844002276808,6,0.06,0.238683256575942,102,1.02,0.14070529413629,16,0.16,0.368452949177471
0.5,0.5,0.9,4,0.9,0.8,0.2,100,53,1.08,0.706106124166799,47,0.47,0.501613558046592,31,0.31,0.464823198711732,6,0.06,0.238683256575942,106,1.06,0.238683256575942,5,0.05,0.21904291355759
0.5,0.5,0.9,5,0.9,0.8,0.2,100,62,1.19,0.8491826135238,54,0.54,0.500908265962033,23,0.23,0.422952584681651,7,0.07,0.256432399976243,103,1.03,0.171446607997765,7,0.07,0.256432399976243
0.5,0.5,0.9,6,0.9,0.8,0.2,100,57,1.09,0.739847104051734,47,0.47,0.501613558046592,26,0.26,0.440844002276808,4,0.04,0.196946385566932,107,1.07,0.325824517434794,10,0.1,0.301511344577764
0.5,0.5,0.9,7,0.9,0.8,0.2,100,58,1.05,0.729950876996722,45,0.45,0.5,26,0.26,0.440844002276808,2,0.02,0.14070529413629,100,1,0,11,0.11,0.31446603773522
0.5,0.5,0.9,8,0.9,0.8,0.2,100,56,1.13,0.67651812073053,42,0.42,0.496044963748858,30,0.3,0.460566186471838,5,0.05,0.21904291355759,106,1.06,0.342893215995531,11,0.11,0.31446603773522
0.5,0.5,0.9,9,0.9,0.8,0.2,100,60,1.11,0.617832640540439,49,0.49,0.502418393795691,30,0.3,0.460566186471838,5,0.05,0.21904291355759,102,1.02,0.14070529413629,9,0.09,0.287623491264661
0.5,0.5,0.9,10,0.9,0.8,0.2,100,59,1.08,0.8,49,0.49,0.502418393795691,25,0.25,0.435194139889245,6,0.06,0.238683256575942,104,1.04,0.242878362539562,10,0.1,0.301511344577764
0.5,0.5,0.9,1,0.9,1,0.2,100,38,0.64,0.482418151324422,38,0.38,0.487831731214563,26,0.26,0.440844002276808,8,0.08,0.272659924344291,100,1,0,0,0,0
0.5,0.5,0.9,2,0.9,1,0.2,100,67,1.03,0.576562435842158,67,0.67,0.472581562625261,18,0.18,0.386122919665369,1,0.01,0.1,101,1.01,0.1,0,0,0
0.5,0.5,0.9,3,0.9,1,0.2,100,57,1.13,0.705748402818461,57,0.57,0.497569851956243,27,0.27,0.446196043338474,4,0.04,0.196946385566932,102,1.02,0.14070529413629,0,0,0
0.5,0.5,0.9,4,0.9,1,0.2,100,65,1.11,0.680092091209163,65,0.65,0.479372485441102,21,0.21,0.409360180740332,3,0.03,0.171446607997765,103,1.03,0.3,0,0,0
0.5,0.5,0.9,5,0.9,1,0.2,100,53,1.01,0.577262785248039,53,0.53,0.501613558046592,32,0.32,0.468826172262151,8,0.08,0.272659924344291,103,1.03,0.171446607997765,0,0,0
0.5,0.5,0.9,6,0.9,1,0.2,100,64,1.08,0.61430752671096,64,0.64,0.482418151324422,23,0.23,0.422952584681651,8,0.08,0.272659924344291,105,1.05,0.261116483933547,0,0,0
0.5,0.5,0.9,7,0.9,1,0.2,100,51,0.99,0.611258017236881,51,0.51,0.502418393795691,31,0.31,0.464823198711732,6,0.06,0.238683256575942,105,1.05,0.297294195005282,0,0,0
0.5,0.5,0.9,8,0.9,1,0.2,100,52,1.08,0.676891289781319,52,0.52,0.502116731568678,35,0.35,0.479372485441102,11,0.11,0.31446603773522,106,1.06,0.277797979063414,0,0,0
0.5,0.5,0.9,9,0.9,1,0.2,100,56,1.05,0.657128740672771,56,0.56,0.498887651569859,30,0.3,0.460566186471838,3,0.03,0.171446607997765,101,1.01,0.1,0,0,0
0.5,0.5,0.9,10,0.9,1,0.2,100,62,1.1,0.481999203654147,62,0.62,0.487831731214563,32,0.32,0.468826172262151,5,0.05,0.21904291355759,100,1,0,0,0,0
0.5,0.5,0.9,1,0.9,0,0.4,100,46,0.69,0.464823198711732,0,0,0,23,0.23,0.422952584681651,12,0.12,0.32659863237109,100,1,0,42,0.42,0.496044963748858
0.5,0.5,0.9,2,0.9,0,0.4,100,46,0.9,0.627645914460848,0,0,0,29,0.29,0.456048021572069,16,0.16,0.368452949177471,103,1.03,0.171446607997765,39,0.39,0.490207130000197
0.5,0.5,0.9,3,0.9,0,0.4,100,51,1.05,0.625630994607957,0,0,0,34,0.34,0.476095228569523,9,0.09,0.287623491264661,104,1.04,0.196946385566932,48,0.48,0.502116731568678
0.5,0.5,0.9,4,0.9,0,0.4,100,63,1.05,0.5,0,0,0,27,0.27,0.446196043338474,9,0.09,0.287623491264661,103,1.03,0.3,57,0.57,0.497569851956243
0.5,0.5,0.9,5,0.9,0,0.4,100,62,1.21,0.671121479617543,0,0,0,29,0.29,0.456048021572069,8,0.08,0.272659924344291,103,1.03,0.171446607997765,58,0.58,0.496044963748858
0.5,0.5,0.9,6,0.9,0,0.4,100,55,1.06,0.678977246312497,0,0,0,30,0.3,0.460566186471838,17,0.17,0.377525168068637,102,1.02,0.14070529413629,49,0.49,0.502418393795691
0.5,0.5,0.9,7,0.9,0,0.4,100,52,1.1,0.594588390010563,0,0,0,37,0.37,0.48523658709391,15,0.15,0.358870281282637,106,1.06,0.277797979063414,44,0.44,0.498887651569859
0.5,0.5,0.9,8,0.9,0,0.4,100,60,1.16,0.734709452639599,0,0,0,29,0.29,0.456048021572069,8,0.08,0.272659924344291,102,1.02,0.14070529413629,57,0.57,0.497569851956243
0.5,0.5,0.9,9,0.9,0,0.4,100,61,0.97,0.540388935878782,0,0,0,25,0.25,0.435194139889245,11,0.11,0.31446603773522,100,1,0,52,0.52,0.502116731568678
0.5,0.5,0.9,10,0.9,0,0.4,100,56,1.15,0.715979233376404,0,0,0,31,0.31,0.464823198711732,17,0.17,0.377525168068637,103,1.03,0.171446607997765,53,0.53,0.501613558046592
0.5,0.5,0.9,1,0.9,0.2,0.4,100,49,0.69,0.464823198711732,12,0.12,0.32659863237109,20,0.2,0.402015126103685,6,0.06,0.238683256575942,100,1,0,32,0.32,0.468826172262151
0.5,0.5,0.9,2,0.9,0.2,0.4,100,51,0.98,0.585687888751597,12,0.12,0.32659863237109,31,0.31,0.464823198711732,14,0.14,0.348735088019777,102,1.02,0.14070529413629,38,0.38,0.487831731214563
0.5,0.5,0.9,3,0.9,0.2,0.4,100,57,1.07,0.639681107421439,13,0.13,0.337997668989631,28,0.28,0.451260859854213,8,0.08,0.272659924344291,102,1.02,0.14070529413629,39,0.39,0.490207130000197
0.5,0.5,0.9,4,0.9,0.2,0.4,100,58,1.16,0.787785542267729,13,0.13,0.337997668989631,28,0.28,0.451260859854213,12,0.12,0.32659863237109,102,1.02,0.14070529413629,39,0.39,0.490207130000197
